id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49203847,Balmoral Beach Olive Grove - free street parking!,2650727,Robbie,,Mosman,-33.826623409307075,151.24814791802748,Entire home/apt,200,90,15,2023-09-17,0.74,3,253,1,PID-STRA-41843
49207226,"Comfy Balcony Studio near Parks, Shopping & Dining",279001183,MadeComfy,,North Sydney,-33.840850830078125,151.21237182617188,Entire home/apt,231,3,42,2024-08-13,1.02,200,348,13,PID-STRA-19719
49216558,Modern beachside apartment with water views.,159161822,Joel,,Sutherland Shire,-34.05731,151.15273,Entire home/apt,343,3,24,2024-03-02,0.60,1,90,6,PID-STRA-10804-1
49218901,Bondi Amari Seven Zero One,2450066,Hotelesque,,Waverley,-33.892822265625,151.26290893554688,Entire home/apt,275,5,8,2024-04-03,0.46,107,117,3,PID-STRA-8161-2
49221058,Private room available for short term stay.,231041378,Parul,,Hornsby,-33.77112,151.07695,Private room,100,90,0,,,1,365,0,
49248169,LUXURY WATER-FRONT APARTMENT - CRONULLA,397283384,James,,Sutherland Shire,-34.05655,151.13664,Entire home/apt,600,2,47,2024-07-26,1.15,4,334,7,PID-STRA-4350-2
49249902,Ashfield private 2Bedroom unit Great location,237963543,Vivian,,Ashfield,-33.88535,151.12601,Entire home/apt,260,5,5,2024-01-04,0.12,4,88,1,PID-STRA-19513-1
49250162,Ashfield 1bedroom unit 1min to station 10min city,237963543,Vivian,,Ashfield,-33.88654,151.1261,Entire home/apt,169,3,2,2023-02-07,0.07,4,89,0,PID-STRA-19513-1
49251381,Dee Why guest house,154937095,Cassie,,Warringah,-33.75838,151.28742,Entire home/apt,199,90,1,2021-07-07,0.03,1,152,0,PID-STRA-5504
49252655,"Casa Praiano, 4 bedroom house on Pittwater",6327377,Adam,,Pittwater,-33.61874,151.31635,Entire home/apt,2300,5,1,2022-04-18,0.03,1,358,0,PID-STRA-6574
49265135,Barangaroo Wharf Apartment,157323963,David,,Sydney,-33.86555,151.20251,Entire home/apt,311,91,3,2021-08-20,0.07,1,364,0,
49278919,Close to famous Bondi Beach.🤩,52975556,Sudip,,Waverley,-33.89219,151.26192,Entire home/apt,185,5,34,2024-08-23,0.93,1,72,13,Exempt
49296591,Boutique Accommodation in the heart of Bondi Jn,220698930,Michael,,Woollahra,-33.88971,151.25423,Private room,110,2,22,2024-04-20,0.67,3,162,7,Exempt
49297136,3-br Chic Apt in Parramatta Centre &  Free Parking,5215877,Milan,,Parramatta,-33.80996,151.00794,Entire home/apt,224,2,134,2024-07-21,3.30,57,291,45,PID-STRA-13727
49327233,Fully renovated guesthouse in Engadine,397934619,Rosa,,Sutherland Shire,-34.05281,151.00845,Entire home/apt,124,2,60,2024-08-10,1.47,1,83,11,PID-STRA-15002-2
49327659,Mopsys at Bronte Beach,167072223,First Hand,,Waverley,-33.90321,151.26593,Entire home/apt,233,2,63,2024-08-17,1.54,15,16,19,PID-STRA-21667
49348169,Palm beach views ( adults only accommodation),397136129,Jacqui,,Pittwater,-33.60187,151.32036,Entire home/apt,295,1,15,2024-01-02,0.51,1,223,2,PID-STRA-34809
49348864,"Hybrid Living, A New Inspiring Hospitality Concept",397900746,Edward,,Ryde,-33.77324,151.10089,Entire home/apt,105,5,2,2023-07-08,0.07,1,88,0,Exempt
49358348,The Ryokan - Zen,398129740,Chi,,Manly,-33.798088,151.28833,Entire home/apt,506,2,53,2023-12-28,1.60,2,170,2,Exempt
49358496,Canoelands Retreat - Angel’s Hideaway,396020039,Marguerita,,Hornsby,-33.51066,151.07725,Entire home/apt,290,1,43,2023-12-24,1.10,2,158,8,Exempt
49367978,Hidden Savannah,372081522,Richard,,Pittwater,-33.64233,151.31753,Entire home/apt,1000,90,0,,,1,358,0,
49370012,Chic 1BR Modern Art Deco Apartment in Potts Point,101139031,Gabriel HH,,Sydney,-33.87488,151.22332,Entire home/apt,,90,30,2024-04-01,0.74,60,0,21,PID-STRA-54723
49370278,Maraylya/Box hill/Gables Specious 5Br Sweet House,398221344,Vivian,,The Hills Shire,-33.61451,150.90612,Entire home/apt,150,2,54,2024-08-20,1.40,3,147,25,PID-STRA-7140
49372028,Spacious 4BR Villa with Office:Modern & Convenient,398240183,Alan,,Hurstville,-33.95069,151.08798,Entire home/apt,549,2,52,2024-08-31,1.67,8,158,13,PID-STRA-33044
49373321,Palm Pavilion: architectural rainforest retreat,398249635,Rebecca,,Pittwater,-33.65262,151.27982,Entire home/apt,964,2,119,2024-08-25,3.01,1,309,29,PID-STRA-15439
49379139,Private bedroom with ensuite,99289615,Amir,,Penrith,-33.77256215886012,150.78409661328652,Private room,80,20,23,2024-06-13,1.42,2,72,15,PID-STRA-58128
49408985,♥NEW!Comfy Stylish Apt in Rhodes♥Next☞ Train Sta✔,390297678,小馒头Aaaaaava,,Canada Bay,-33.8299,151.08597,Entire home/apt,163,2,101,2024-08-13,2.50,1,330,25,PID-STRA-23867
49412784,"Cosy, secluded hideaway",123498821,Daniela,,Warringah,-33.74322,151.20083,Entire home/apt,,2,93,2024-07-02,2.35,1,0,18,Exempt
49414209,麦洛迪小居。悉尼北偏西区。安全安静，交通便利，步行购物。提供客人需要的各类服务，定使宾至如归。,398554681,Juan,,Parramatta,-33.78514,151.04624,Private room,89,2,61,2024-08-25,1.83,1,333,11,Exempt
49432215,Spacious Studio in Bondi Beach With Parking,121740995,Caz,,Waverley,-33.88849,151.26904,Entire home/apt,188,1,125,2024-07-30,3.07,2,158,34,Exempt
49448584,Modern Potts Point Studio,101139031,Gabriel HH,,Sydney,-33.87274,151.22101,Entire home/apt,186,2,133,2024-09-01,3.28,60,99,41,PID-STRA-20799
49449517,Entire Apartment in Clovelly,376882006,Cecelia,,Randwick,-33.91165,151.2537,Entire home/apt,140,90,0,,,1,240,0,
49451628,A Modern 2BR Apt with Amazing Darling Harbour View,343442154,Advante Homes,,Sydney,-33.869015,151.204376,Entire home/apt,376,1,80,2024-08-05,1.98,33,66,13,PID-STRA-11055
50757774,Rozelle — 1 BR with Monthly Discounts!,407392360,Furnished Properties,,Leichhardt,-33.86367,151.16838,Entire home/apt,118,2,40,2024-08-23,1.08,59,71,17,PID-STRA-3745
50758237,Rozelle — Pet Friendly | 2 BR Apt!,407392360,Furnished Properties,,Leichhardt,-33.86514,151.16875,Entire home/apt,179,2,72,2024-07-21,1.88,59,66,17,PID-STRA-3748
50777924,"Wendy's World, ROSE BAY Sydney NSW Australia",410375152,Wendy,,Woollahra,-33.86787,151.27698,Private room,135,3,85,2024-08-16,2.49,2,312,26,Exempt
50220572,Family Adorable Home in Palm Beach! Outdoor SPA!,404452345,Val,,Pittwater,-33.60399,151.32317,Entire home/apt,,1,2,2022-01-09,0.05,6,174,0,PID-STRA-13
50237994,Bondi Beach Central 2bedder in the heart of Bondi,9913963,Carolina,,Waverley,-33.89173,151.27278,Entire home/apt,179,2,112,2024-08-12,2.85,7,218,38,PID-STRA-7262
50246366,Loft Studio Suite behind The Domain Woolloomooloo,365763582,Lee,,Sydney,-33.87118,151.21683,Entire home/apt,95,90,0,,,1,339,0,
50249310,Otium Clareville by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,,Pittwater,-33.635479,151.312607,Entire home/apt,1205,1,2,2024-04-01,0.06,87,233,1,PID-STRA-26576
50250835,Northview by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,,Pittwater,-33.604412,151.329468,Entire home/apt,1672,1,7,2024-08-11,0.43,87,247,5,PID-STRA-26233
50251955,1bed1bath APT near Ashfield Station w parking!,125290117,Sarah,,Ashfield,-33.88497,151.13129,Entire home/apt,95,90,5,2024-06-10,0.13,1,246,2,
50272821,Secluded luxurious escape one hour from the CBD,405919337,Lulu,,The Hills Shire,-33.47836,150.92939,Entire home/apt,968,2,54,2024-06-08,1.37,1,361,10,PID-STRA-2612
50272928,LA CASA BONDI,119356276,Gus,,Waverley,-33.88619,151.2721,Entire home/apt,214,90,0,,,2,90,0,
50277594,Palm Breeze in Coogee,7409213,L'Abode Accommodation Specialist,,Randwick,-33.92191,151.25725,Entire home/apt,530,1,45,2024-08-15,1.37,160,259,18,Exempt
50278163,"Clean, modern, walking distance to Centennial Park",23603548,Hanim,,Randwick,-33.90295,151.24543,Entire home/apt,300,5,2,2024-08-21,1.62,1,9,2,PID-STRA-33933
50280592,Exclusive Art Deco Escape in Tree-lined Kingsford,185783910,Annie,,Randwick,-33.92415,151.23187,Entire home/apt,142,2,39,2024-08-15,1.07,52,278,7,PID-STRA-24404
50291670,"Modern, brand new 2 bedroom granny flat!",303368393,Chana,,Randwick,-33.93174,151.23364,Entire home/apt,160,90,0,,,1,90,0,
50292895,"Quiet Balmain appt. 1 B/r, sep lounge",1326417,Julius,,Leichhardt,-33.85454,151.17754,Entire home/apt,,1,82,2024-09-01,2.66,1,0,31,PID-STRA-5529
50312026,Treetops Erskineville Apartment w Parking & Aircon,3723223,Jules And Jimmy,,Sydney,-33.905731201171875,151.18443298339844,Entire home/apt,190,3,82,2024-08-14,2.08,45,146,19,PID-STRA-21722
50312169,Cosy Sunny Studio in Excellent City Location,5525392,Aimee,,Sydney,-33.874645,151.225571,Entire home/apt,110,90,6,2024-02-24,0.15,1,272,2,PID-STRA-43514
50315994,A Cozy Mint Hub,406316704,Faryal,,Auburn,-33.84752,151.07422,Entire home/apt,,90,0,,,1,90,0,
50316048,A whole 2 bedroom with car park in Rosebery,302235883,Dian,,Sydney,-33.91191,151.20531,Entire home/apt,154,1,48,2024-08-25,1.33,2,279,23,PID-STRA-23020
50341930,Lovely Studio with Patio 25 min from Sydney CBD,279001183,MadeComfy,,Marrickville,-33.89692687988281,151.14639282226562,Entire home/apt,150,3,22,2024-04-24,0.59,200,363,7,Exempt
50383760,"2 Bedroom, 2 bathroom Rose Bay apartment",260259497,Andrew,,Woollahra,-33.87663,151.27019,Private room,80,90,0,,,1,365,0,
50403839,Manly wharf-side apartment - harbour & beach views,407201897,Jenny,,Manly,-33.79933,151.28506,Entire home/apt,240,2,57,2024-08-17,1.62,1,76,14,PID-STRA-22936
50404477,Ryde groundfloor two bedroom with private backyard,52111220,Angie,,Ryde,-33.80349,151.1154,Entire home/apt,599,90,27,2023-11-11,0.85,1,365,3,PID-STRA-25958
50407859,"2 BR WITH THE SIGHTS OF DARLING HARBOUR, SYDNEY",138649185,Apac,,Sydney,-33.87538,151.20449,Entire home/apt,,7,1,2022-03-11,0.03,28,0,0,Exempt
50422239,Charm and Style in Clovelly,2450066,Hotelesque,,Randwick,-33.90951,151.26203,Entire home/apt,304,5,26,2024-09-02,0.75,107,136,10,PID-STRA-25448
50425128,"FAMILY 2BR@HYDE PARK, SYDNEY",156409670,Tushita,,Sydney,-33.8768,151.21341,Entire home/apt,621,3,0,,,19,358,0,Exempt
50430733,Deluxe 1 Bedroom 1 Bathroom,362711442,Milly,,Sydney,-33.8988,151.19273,Entire home/apt,,2,1,2021-07-22,0.03,7,0,0,PID-STRA-259
50437643,World Class Villa HarbourView Sauna Private Beach,407474055,Dylan,,Manly,-33.79435,151.23757,Entire home/apt,929,2,109,2024-08-06,2.87,1,239,26,PID-STRA-3073
50443795,Relax in Haus Ooray above Narrabeen Lakes,29130636,Antje,,Pittwater,-33.70474,151.27457,Entire home/apt,179,2,63,2024-06-30,1.92,1,284,16,PID-STRA-30108
50445228,Whale Beach Secluded Self Contained Spa Cottage,66970711,Lynne,,Pittwater,-33.616505,151.330505,Entire home/apt,295,2,134,2024-08-24,3.42,2,288,45,Exempt
50445598,Trendy Surry Hills — Stylish 1BR Retreat,407392360,Furnished Properties,,Sydney,-33.88192,151.21537,Entire home/apt,302,7,37,2024-06-23,0.95,59,25,9,PID-STRA-3742
50454114,"Dual Key 2BR@CBD/WALK to HYDE PARK, Sydney",138649185,Apac,,Sydney,-33.87766540111034,151.2060025715078,Entire home/apt,,3,0,,,28,0,0,Exempt
50454768,Nicoke Urban Palace,86059669,燕如,,North Sydney,-33.84263,151.20944,Shared room,270,90,0,,,1,365,0,
50465548,Bush retreat,290033712,Kevin,,Warringah,-33.75894,151.19571,Entire home/apt,500,90,0,,,1,365,0,
50477973,Adorable Ground floor Apartment with walk to beach,54568607,Fiona,,Pittwater,-33.63111,151.32897,Entire home/apt,249,5,20,2024-05-31,0.61,1,258,8,PID-STRA-30430
50490519,Cozy Cottage in the West,125724037,Brian,,Blacktown,-33.77607,150.82063,Entire home/apt,,7,3,2024-07-07,0.10,1,7,1,PID-STRA-24113
50491628,"Beautiful Harbour Views, Parking, Wifi",297486770,Katie,,North Sydney,-33.84876,151.20541,Entire home/apt,200,3,148,2024-08-15,3.82,3,95,36,PID-STRA-10100
50491740,Oceana,104971007,Natasha,,Pittwater,-33.64425,151.32774,Entire home/apt,1514,2,44,2024-09-01,1.13,2,335,22,PID-STRA-2390
50492410,Modem 2Br Apt - Seaview w Parking & Great Location,5215877,Milan,,Botany Bay,-33.94218,151.22353,Entire home/apt,238,7,24,2024-08-29,0.64,57,86,8,PID-STRA-21022
50497012,"FAMILY 2BR@HYDE PARK, SYDNEY",138649185,Apac,,Sydney,-33.87928,151.20634,Entire home/apt,,3,0,,,28,0,0,Exempt
50505339,Self-contained suite,104971007,Natasha,,Pittwater,-33.64388,151.32634,Entire home/apt,500,2,3,2022-12-30,0.09,2,80,0,PID-STRA-2390
50510206,KUI COTTAGE private room with ensuite,46853305,Denisse,,Camden,-34.06539,150.6954,Private room,120,2,7,2024-04-28,0.21,1,168,3,PID-STRA-8646
50533622,Funky Studio Pad in the heart of the Inner West,302669246,Bianca,,Marrickville,-33.89609,151.15318,Entire home/apt,95,90,3,2021-08-17,0.08,2,177,0,PID-STRA-1093
50538099,Modern 2 BR + study apartment on leafy North Shore,188934409,Karen,,Ku-Ring-Gai,-33.73265,151.16671,Entire home/apt,225,30,4,2022-04-16,0.11,1,280,0,PID-STRA-28493
50548461,"Surry hills: 3-bed home, double garage",27286333,Julie,,Sydney,-33.88847698851966,151.2110526350328,Entire home/apt,449,21,11,2024-08-18,0.29,17,207,6,PID-STRA-16745
50550359,Beautiful cliffside home with amazing ocean views,8150347,Sendy,,Waverley,-33.86533787875251,151.28203314357026,Entire home/apt,160,6,0,,,2,9,0,Exempt
50563940,Cosy 2-Bed Apartment in the Heart of Strathfield,279001183,MadeComfy,,Burwood,-33.869754791259766,151.09495544433594,Entire home/apt,178,3,43,2024-02-27,1.19,200,301,8,PID-STRA-19725
50578191,Rooftop Infinity Pool - Modern cozy 1 bedroom home,44869453,Ernest,,Auburn,-33.82722,151.07657,Entire home/apt,168,2,8,2022-04-03,0.21,29,86,0,Exempt
50584196,Cozy 2 bedroom unit at the heart of Western Sydney,408697868,Mina,,Blacktown,-33.76383,150.82443,Entire home/apt,171,2,38,2024-08-12,1.25,1,350,6,PID-STRA-33419
50599249,PROS - Haven in the Heights Furnished Rental,16357713,Property Providers,,Manly,-33.80054,151.25782,Entire home/apt,346,7,1,2023-03-31,0.06,76,241,0,PID-STRA-20820
50601622,"Relax, Refresh & Recharge at our newly setup home",301753450,Tim,,Auburn,-33.82666,151.07588,Entire home/apt,171,2,28,2024-08-11,0.74,101,86,7,Exempt
50605367,Stunning apartment with amazing views & location!,221908770,Janelle,,Leichhardt,-33.85751,151.17958,Entire home/apt,359,2,42,2024-09-05,1.20,1,255,20,PID-STRA-4067-3
50608699,🤩PERFECT STAY 🏝2MIN WALK TO THE BEACH,231049250,Grazy,,Waverley,-33.88934,151.27335,Entire home/apt,197,3,183,2024-08-31,4.73,16,171,44,Exempt
50613153,Bright Studio Steps from Westmead Hospital,279001183,MadeComfy,,Parramatta,-33.806182861328125,150.99142456054688,Entire home/apt,144,5,18,2024-08-08,0.48,200,345,7,PID-STRA-22054
50628241,Sea La Vie at Bayview - 'paradise by the sea',293870138,Zhiming,,Pittwater,-33.66241557817545,151.2905029293001,Entire home/apt,1109,2,64,2024-04-14,1.78,2,140,9,PID-STRA-20950
50631736,PERFECT SUMMER🏖2 minWALK TO THE FAMOUS BONDI BEACH,231049250,Grazy,,Waverley,-33.88939,151.27484,Entire home/apt,212,2,141,2024-08-18,4.29,16,117,38,Exempt
50644266,★Peaceful courtyard apartment close to Chatswood,302077813,Dante,,Ku-Ring-Gai,-33.78544,151.18403,Entire home/apt,308,2,3,2022-03-04,0.09,4,91,0,Exempt
50663471,Cosy Coastal,81348787,Michelle,,Sutherland Shire,-34.04712278394376,151.14509980305283,Entire home/apt,141,2,38,2024-07-15,2.41,1,84,23,PID-STRA-51949
50665336,綺麗壯觀的天景新設計公寓與只需6分鐘步行既可到大型購物中心,206984584,Hsin-I,,Ryde,-33.81507,151.10336,Private room,80,90,0,,,1,298,0,
50704459,Modern 2 bedroom unit located centrally located,161208904,Rebecca,,Randwick,-33.91126,151.2526,Entire home/apt,180,90,17,2024-06-15,0.52,1,208,3,PID-STRA-29523
50730364,Blue Penthouse XL / A stone's throw to Bondi Beach,375054030,Manager,,Waverley,-33.88971,151.26979,Private room,356,1,2,2024-08-03,0.62,7,352,2,Exempt
50734031,1 bedroom in Cartwright,102122197,Hanna,,Liverpool,-33.92443,150.89398,Private room,94,90,0,,,1,365,0,
50755653,Wabi Sabi Woollahra apartment,384588269,Kate,,Woollahra,-33.88571,151.24576,Entire home/apt,500,90,0,,,1,267,0,
52778526,Walk to the beach and cafes in Newport,173263432,Beaches BnB Management: Sue,,Pittwater,-33.65485,151.32064,Entire home/apt,286,3,38,2024-07-29,1.15,22,101,8,PID-STRA-722
52784911,The Oasis- Luxe Waterfront Home with Private Jetty,113903587,Rachel,,Pittwater,-33.6377,151.28994,Entire home/apt,850,2,25,2024-08-24,0.73,1,168,5,PID-STRA-15704
52800109,Quiet Darlinghurst House / roof deck /3 bedroom,356852852,Ray,,Sydney,-33.87783,151.21458,Entire home/apt,379,7,21,2024-05-12,0.63,1,111,5,PID-STRA-16211
52812326,Woollahra Village New York Pad,914337,Moushe,,Woollahra,-33.88624499709427,151.2413583558837,Entire home/apt,216,2,29,2024-08-19,0.97,1,5,10,PID-STRA-16288-1
52819230,Your perfect waterfront Escape,426308799,Dana,,Hornsby,-33.51861,151.17671,Entire home/apt,613,2,27,2024-06-09,0.78,2,351,5,PID-STRA-16518
52832441,Classic Paddington Terrace,22510732,Nick,,Sydney,-33.88839,151.22764,Entire home/apt,294,3,12,2024-08-24,0.37,1,66,11,PID-STRA-16587
52840786,"My Home/ relax, beach, cafes, bars and restaurants",74687496,Raul,,Waverley,-33.88715,151.27814,Entire home/apt,280,2,3,2024-02-24,0.31,1,53,3,PID-STRA-26940
52842574,"Comfy St Ives Home with Pool, WiFi +coffee machine",624275,Sally,,Ku-Ring-Gai,-33.74066,151.16218,Private room,147,2,7,2024-03-14,0.25,5,172,1,PID-STRA-13773
52843310,Spacious private room  5 min from Redfern station,35382932,Amy,,Sydney,-33.89323,151.20091,Private room,121,3,41,2024-09-02,1.56,1,142,14,Exempt
52843544,Entire 4 bedroom unique home with Pittwater views,157831522,Helene,,Pittwater,-33.64636,151.31223,Entire home/apt,1745,7,0,,,1,83,0,PID-STRA-18185
52860787,Stunning Beachfront penthouse-Beach/District Views,58493643,Toni,,Manly,-33.79026,151.28725,Entire home/apt,457,3,44,2024-08-10,1.28,25,142,19,PID-STRA-1072-2
52861513,Bondi Beach with Spectacular View & Sunny Terrace,2450066,Hotelesque,,Waverley,-33.88843,151.27519,Entire home/apt,,14,0,,,107,0,0,PID-STRA-17225
52862432,Beautiful Historic Apartment - Perfect Location,161641416,Tom,,Sydney,-33.86119,151.20205,Entire home/apt,357,1,92,2024-08-08,3.36,6,119,29,PID-STRA-13371
52863197,Hidden oasis in beach community,279920972,Sue,,Pittwater,-33.68191011546955,151.2998157727103,Private room,186,1,49,2024-08-28,2.43,1,166,23,PID-STRA-47160
52864072,Beautiful Apartment w/ Harbour Views - Sydney CBD,161641416,Tom,,Sydney,-33.860149,151.203033,Entire home/apt,,1,96,2024-07-09,3.52,6,0,33,PID-STRA-13371
52864537,Beautiful Apartment - Sydney CBD,161641416,Tom,,Sydney,-33.860149,151.203033,Entire home/apt,312,1,106,2024-08-24,3.84,6,6,42,PID-STRA-13371
52864597,Bareena House,24721535,Beach Stays,,Pittwater,-33.62566,151.33513,Entire home/apt,1259,2,1,2023-01-02,0.05,62,339,0,PID-STRA-3584
52865248,Historic Apartment with Harbour Views - Sydney CBD,161641416,Tom,,Sydney,-33.860245,151.202942,Entire home/apt,312,1,97,2024-08-26,3.52,6,20,29,PID-STRA-13371
49571255,1 bedroom apartment in the heart of Drummoyne,337047688,Nelma,,Canada Bay,-33.85512,151.1484,Entire home/apt,157,90,5,2021-11-20,0.12,1,365,0,
49580120,Comfy House Sydney Darling Harbour ICC Chinatown,3882146,Suzanna,,Sydney,-33.87815,151.19707,Entire home/apt,127,1,172,2024-08-27,4.37,24,308,44,PID-STRA-21481
49582224,balcony facing the streets.,390593071,Sangita,,Parramatta,-33.85573862900235,150.98493531323032,Private room,75,1,1,2024-01-12,0.13,3,365,1,PID-STRA-54193
49599169,The Shangri-La in Bilgola Plateau - Stunning views,1763024,Vivienne,,Pittwater,-33.64057,151.31135,Entire home/apt,,90,19,2022-10-29,0.51,1,271,0,PID-STRA-9681
49619652,Waterfront Living | Spacious 2 Bedroom With Free P,87196501,Yvonne,,Canada Bay,-33.8256,151.08568,Entire home/apt,238,2,15,2023-10-07,0.41,25,157,1,Exempt
49620896,Julians On Coba-Winter Specials . Fireside Sunsets,41166129,Jacqui,,Hornsby,-33.5441,151.14598,Entire home/apt,650,2,21,2024-08-26,0.60,4,329,7,PID-STRA-20072
49641413,Brand New Luxury 4 Bedroom House near Station,369908172,Hyun,,Blacktown,-33.70166,150.87006,Entire home/apt,550,4,7,2023-04-04,0.18,11,365,0,Exempt
49657806,Rouse Home Regular Room,47368910,Xiaolong,,Blacktown,-33.686611,150.915634,Private room,70,90,0,,,1,364,0,
49672985,Spacious one bedder in beautiful Epping,269645919,Steel,,Hornsby,-33.771503,151.077164,Entire home/apt,158,1,58,2024-08-29,1.77,1,302,24,PID-STRA-29398
49692002,House with charming private garden,116027946,Genevra,,Randwick,-33.923,151.24372,Entire home/apt,,4,4,2022-08-11,0.10,1,0,0,PID-STRA-1794
49692796,Beachside Penthouse in Bronte,2450066,Hotelesque,,Waverley,-33.90383,151.26586,Entire home/apt,755,7,5,2024-01-24,0.15,107,109,1,PID-STRA-18739
49694688,"The Bothy, your island retreat",219187209,Julie,,Pittwater,-33.64098,151.28833,Entire home/apt,,2,16,2024-08-11,0.46,1,178,4,PID-STRA-6487
49695634,Darling Harbour Wharfs ICC City long stay 20%off,26040368,Sunny,,Sydney,-33.87724,151.20258,Entire home/apt,283,4,42,2024-08-26,1.07,1,76,41,PID-STRA-60848
49696859,Private bedroom with attached washroom and kitchen,201533274,Preeti,,The Hills Shire,-33.75582,150.98619,Entire home/apt,200,90,0,,,1,179,0,
49700857,"Great view 2 Bedroom, city centre 2 mins to Museum",227244908,Frances,,Sydney,-33.87822,151.21382,Entire home/apt,289,90,32,2024-05-30,1.47,2,140,13,PID-STRA-22780
49718269,The Rebirth of Cool Little Bay,32715672,Andrew,,Randwick,-33.98102,151.24639,Entire home/apt,110,21,8,2024-04-02,0.20,1,203,4,PID-STRA-58807
49718556,A Modern & Stylish Studio Next to Darling Harbour,343442154,Advante Homes,,Sydney,-33.869015,151.204376,Entire home/apt,248,1,37,2024-03-08,0.94,33,26,1,PID-STRA-12518
49728854,Stunning luxury open plan one bed in Darlinghurst,108083073,Urban Stays,,Sydney,-33.876470285145814,151.22156545973948,Entire home/apt,202,4,83,2024-04-12,2.30,57,312,13,PID-STRA-33184
49735680,Private Petersham Studio Pad in best location,302669246,Bianca,,Marrickville,-33.89772,151.15454,Entire home/apt,90,90,73,2022-07-07,1.81,2,213,0,PID-STRA-31335
49738640,Heart Of The City Minutes from Macleay Street,101139031,Gabriel HH,,Sydney,-33.86934961888536,151.22363134904725,Entire home/apt,158,2,111,2024-09-01,2.85,60,150,38,PID-STRA-21265
49739098,ILUKA BEACH HOUSE by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,,Pittwater,-33.603275,151.318634,Entire home/apt,1808,1,0,,,87,251,0,PID-STRA-20907-1
49751429,Incredible luxury 1 bed plus study in Darlinghurst,108083073,Urban Stays,,Sydney,-33.87835,151.22101,Entire home/apt,206,3,35,2024-03-04,0.88,57,165,4,PID-STRA-34579
49759263,Quiet  Private  Independent,218856382,Baoying,,Willoughby,-33.80482,151.17749,Entire home/apt,106,2,129,2024-08-24,3.29,1,48,48,PID-STRA-3173
49769326,No.1 Scotland Island Retreat|Private Waterfront,93271399,Ryan & Eniko,,Pittwater,-33.640235900878906,151.2955780029297,Entire home/apt,456,2,51,2024-08-05,1.30,1,164,14,PID-STRA-17256
49776396,15 mins drive from Sydney cbd,5688162,Marc,,Hunters Hill,-33.82117,151.13512,Shared room,40,90,0,,,1,358,0,
49778940,Super 3-Br Apt in Heart of City : Darling Harbour,401470917,Sarah,,Sydney,-33.87595090581414,151.20548150925973,Entire home/apt,362,2,169,2024-09-04,4.19,1,230,55,PID-STRA-57183
49780364,Bright and Airy  Studio with Balcony & Seaview,386932887,Manly,,Manly,-33.78903,151.28557,Entire home/apt,,1,24,2023-03-05,0.60,5,0,0,Exempt
49780797,Beautiful house close to beaches and airport.,6594872,Katie,,Randwick,-33.96172,151.22914,Entire home/apt,300,5,1,2023-10-01,0.09,1,340,1,PID-STRA-40885
49781224,Private room with private bathroom Maroubra,157871571,Marian,,Randwick,-33.94054,151.23938,Private room,82,90,0,,,1,179,0,
49821160,Peaceful modern studio in Doonside,103390132,Rosalie And Nicholas,,Blacktown,-33.77457,150.87739,Entire home/apt,125,2,29,2024-09-01,0.72,1,299,14,Exempt
49838998,Bondi Luxury Apartment | Views | Parking,376946131,Short Term Accommodation Management,,Waverley,-33.889259,151.275742,Entire home/apt,853,3,16,2024-02-21,0.40,8,346,5,PID-STRA-10411
49862340,Ensuite King Single Room - A/C - Next to Central,288743418,Ken,,Sydney,-33.883917,151.2084847,Private room,103,2,77,2024-08-20,2.26,144,359,34,PID-STRA-32849
49863827,Elegant Double Ensuite Room - AC - 1Min to Central,288743418,Ken,,Sydney,-33.883917,151.2084847,Private room,112,2,45,2024-07-19,1.15,144,356,22,PID-STRA-32849
49886740,Ambleside,22739764,Chris,,Warringah,-33.73102,151.27895,Entire home/apt,400,90,0,,,1,180,0,
49887333,Waters Edge - located on the shores of Pittwater,100552972,The Curated Collection,,Pittwater,-33.59476,151.31968,Entire home/apt,569,1,37,2024-04-13,0.93,36,259,12,PID-STRA-12199
49888364,The Boathouse Retreat @ Elvina Bay,41878074,Mick,,Pittwater,-33.63743,151.27884,Entire home/apt,400,2,87,2024-08-24,2.21,2,347,25,PID-STRA-35697
49901800,Gorgeous one bed apartment in the heart of Bondi,108083073,Urban Stays,,Waverley,-33.89024,151.26275,Entire home/apt,199,4,39,2024-08-06,1.01,57,315,10,PID-STRA-35742
49905365,Impeccable Family Beach Home - long stay welcome,233801,Joeline,,Pittwater,-33.70835,151.29479,Entire home/apt,260,90,0,,,1,122,0,
49917374,The Bunker in North Balgowlah,65661006,Mandy,,Warringah,-33.78747,151.2525,Entire home/apt,,90,0,,,2,0,0,PID-STRA-489-1
49929834,The Mitchell Bondi Sun Terrace 2,20457292,Brian,,Waverley,-33.88276,151.27587,Entire home/apt,270,3,54,2024-09-01,1.35,3,260,12,PID-STRA-8189
49933428,Fully-equipped 2 bed 2 bath with Courtyard View,402643124,Oaks,,Ryde,-33.79491,151.143799,Entire home/apt,,1,12,2024-04-20,0.38,2,0,3,Exempt
